Real,Imaginary
0.304330, 0.149228
0.311293, 0.141304
0.293946, 0.129198
0.268618, 0.121848
0.256655, 0.123850
0.261135, 0.132059
0.266999, 0.139462
0.261779, 0.141242
0.251064, 0.137401
0.251138, 0.131444
0.268542, 0.128068
0.290609, 0.131314
0.297578, 0.142170
0.282740, 0.155995
0.259157, 0.163407
0.246775, 0.156953
0.253905, 0.139062
0.271239, 0.122445
0.282537, 0.119720
0.280069, 0.131046
0.270227, 0.143065
0.265634, 0.142164
0.272496, 0.129172
0.284940, 0.119260
0.290760, 0.125767
0.282930, 0.144876
0.266585, 0.158571
0.255129, 0.153863
0.258519, 0.137585
0.273979, 0.129727
0.287972, 0.141585
0.288271, 0.162506
0.275107, 0.170435
0.260474, 0.155463
0.255967, 0.130822
0.261287, 0.119170
0.265310, 0.128940
0.258663, 0.146238
0.244433, 0.150457
0.235368, 0.136010
0.240435, 0.116945
0.255144, 0.110960
0.265960, 0.121488
0.263870, 0.136660
0.252655, 0.143704
0.243846, 0.140970
0.244944, 0.135215
0.253751, 0.130526
0.263299, 0.124083
0.269722, 0.113310
0.273645, 0.103474
0.275234, 0.104143
0.271313, 0.117692
0.259514, 0.134279
0.244211, 0.140764
0.235316, 0.134164
0.239334, 0.124114
0.252259, 0.121506
0.263058, 0.126755
0.264693, 0.131306
0.260629, 0.129736
0.259618, 0.126951
0.264896, 0.131315
0.270343, 0.142330
0.267964, 0.148923
0.257871, 0.141756
0.249059, 0.125415
0.249978, 0.115259
0.259532, 0.121300
0.268441, 0.137068
0.269043, 0.146439
0.262588, 0.141026
0.256720, 0.128803
0.257183, 0.124716
0.263272, 0.134385
0.270842, 0.148992
0.277636, 0.155846
0.284215, 0.151479
0.290582, 0.142830
0.294237, 0.137299
0.292851, 0.134980
0.287860, 0.131831
0.283568, 0.127765
0.282185, 0.127795
0.281064, 0.134343
0.276158, 0.141434
0.267762, 0.140028
0.261000, 0.129487
0.259490, 0.120905
0.259518, 0.126291
0.252691, 0.144513
0.235594, 0.160242
0.216053, 0.158508
0.207994, 0.139922
0.218926, 0.120224
0.242601, 0.114601
0.264644, 0.123428
0.275585, 0.133972
0.278192, 0.135058
0.282205, 0.128439
0.292745, 0.125551
0.304692, 0.134520
0.308420, 0.151727
0.300264, 0.165777
0.286716, 0.168298
0.278414, 0.160382
0.280370, 0.149806
0.288056, 0.143746
0.292525, 0.144268
0.288951, 0.149122
0.280463, 0.155039
0.274388, 0.160059
0.275245, 0.163775
0.281260, 0.166162
0.287206, 0.166054
0.290221, 0.160753
0.292605, 0.148229
0.298644, 0.131076
0.308585, 0.118006
0.316120, 0.118948
0.312924, 0.135951
0.296756, 0.158634
0.275231, 0.170969
0.260569, 0.165129
0.259275, 0.149072
0.266485, 0.138989
0.270962, 0.143167
0.266284, 0.153933
0.257099, 0.156654
0.254016, 0.146407
0.262385, 0.134020
0.276764, 0.134560
0.286798, 0.150910
0.287895, 0.170636
0.284931, 0.179313
0.285196, 0.174911
0.289025, 0.167205
0.289209, 0.164078
0.280108, 0.161886
0.265878, 0.151595
0.257772, 0.132803
0.262779, 0.117649
0.276000, 0.118537
0.285404, 0.133550
0.283951, 0.147306
0.275942, 0.147435
0.271125, 0.138189
0.273805, 0.135240
0.279294, 0.147203
0.280986, 0.164926
0.278883, 0.171044
0.279144, 0.159151
0.285377, 0.140987
0.292613, 0.133656
0.292002, 0.141360
0.281438, 0.151857
0.269707, 0.150858
0.268495, 0.137801
0.280253, 0.125871
0.295093, 0.127357
0.300405, 0.141045
0.293305, 0.154605
0.283102, 0.157773
0.281663, 0.151496
0.291884, 0.144647
0.305600, 0.143965
0.311913, 0.148497
0.306788, 0.152689
0.295017, 0.152734
0.284353, 0.149360
0.278834, 0.145974
0.277294, 0.145565
0.276752, 0.148741
0.276080, 0.152907
0.276566, 0.152936
0.279742, 0.144793
0.284951, 0.130855
0.288722, 0.121282
0.286642, 0.126947
0.277028, 0.148241
0.264040, 0.171392
0.256942, 0.178945
0.264157, 0.166196
0.285662, 0.146786
0.310674, 0.140061
0.324402, 0.152128
0.319351, 0.170285
0.301161, 0.176769
0.283232, 0.166776
0.275176, 0.151312
0.276240, 0.142951
0.279412, 0.141987
0.280424, 0.139115
0.281176, 0.130227
0.284468, 0.123993
0.287700, 0.131688
0.284428, 0.151201
0.272741, 0.165720
0.260094, 0.160963
0.257370, 0.141997
0.267547, 0.129327
0.281658, 0.137051
0.287423, 0.157045
0.281671, 0.167262
0.273008, 0.155266
0.271883, 0.130987
0.279314, 0.115140
0.286702, 0.117294
0.286168, 0.128289
0.278918, 0.133897
0.272291, 0.131898
0.270106, 0.132199
0.268775, 0.141345
0.263857, 0.151887
0.258012, 0.150603
0.259115, 0.135719
0.269756, 0.121453
0.281395, 0.123057
0.282275, 0.139379
