Real,Imaginary
-0.314844, -0.080164
-0.333446, -0.141882
-0.252630, -0.050081
-0.099172, 0.104736
0.045726, 0.176852
0.098810, 0.123030
0.044853, 0.045552
-0.046691, 0.073766
-0.085183, 0.219076
-0.044420, 0.364548
0.018607, 0.394575
0.034486, 0.314355
0.005789, 0.228978
0.008208, 0.216465
0.099189, 0.244387
0.231216, 0.218888
0.273218, 0.099039
0.134065, -0.057796
-0.131408, -0.163391
-0.347663, -0.191167
-0.362564, -0.187515
-0.177929, -0.200446
0.056028, -0.218983
0.174465, -0.192615
0.132251, -0.098095
0.019195, 0.030213
-0.043111, 0.135621
-0.013770, 0.187434
0.048565, 0.184705
0.061941, 0.127180
0.005812, 0.010274
-0.065857, -0.140072
-0.083602, -0.246919
-0.028657, -0.228683
0.052574, -0.081186
0.088913, 0.097987
0.038848, 0.188117
-0.081193, 0.157009
-0.207219, 0.087520
-0.266239, 0.085718
-0.223071, 0.166774
-0.109965, 0.241828
-0.013730, 0.219293
-0.016093, 0.108504
-0.124033, 0.012557
-0.251571, 0.020343
-0.283548, 0.116492
-0.177341, 0.203449
-0.009764, 0.205269
0.085404, 0.138669
0.041036, 0.081209
-0.075346, 0.081283
-0.121952, 0.110952
-0.020219, 0.106557
0.163761, 0.044944
0.277559, -0.028472
0.226307, -0.045189
0.060691, 0.018463
-0.076889, 0.118136
-0.090196, 0.180510
-0.010050, 0.165254
0.058763, 0.097333
0.059045, 0.046982
0.036689, 0.074563
0.072951, 0.180566
0.174385, 0.298794
0.248809, 0.343791
0.200240, 0.281664
0.041703, 0.165507
-0.100139, 0.096234
-0.101157, 0.134285
0.040462, 0.241494
0.203748, 0.313679
0.262041, 0.278825
0.195497, 0.166345
0.088473, 0.077588
0.027823, 0.087532
0.019236, 0.177699
0.007017, 0.264074
-0.039798, 0.281753
-0.084457, 0.234475
-0.074498, 0.168501
-0.022695, 0.119341
-0.011477, 0.098509
-0.103076, 0.119596
-0.253632, 0.203303
-0.337588, 0.333986
-0.271223, 0.425681
-0.107606, 0.372564
0.006543, 0.162760
-0.021228, -0.067966
-0.127355, -0.133825
-0.149098, 0.021643
0.009414, 0.249183
0.269004, 0.323196
0.439242, 0.163967
0.395173, -0.077150
0.192391, -0.170754
0.007905, -0.048711
-0.029964, 0.124861
0.049016, 0.132729
0.111322, -0.055196
0.070076, -0.241859
-0.030002, -0.211595
-0.076773, 0.035200
-0.025097, 0.274862
0.050308, 0.289148
0.042412, 0.084288
-0.058310, -0.130295
-0.140074, -0.170253
-0.087131, -0.057831
0.083389, 0.034339
0.217204, -0.000676
0.168973, -0.078681
-0.044679, -0.029146
-0.245547, 0.193504
-0.257101, 0.434775
-0.073920, 0.489732
0.129467, 0.315643
0.159387, 0.077609
-0.022547, -0.018953
-0.274425, 0.073024
-0.409772, 0.218628
-0.354158, 0.262242
-0.180934, 0.189085
-0.018279, 0.117707
0.059915, 0.149124
0.058693, 0.250880
0.011645, 0.302496
-0.060902, 0.241910
-0.139240, 0.142303
-0.178550, 0.131673
-0.131938, 0.244689
-0.011476, 0.371376
0.093263, 0.362425
0.087935, 0.183383
-0.022517, -0.041767
-0.115609, -0.143169
-0.060137, -0.062169
0.145168, 0.099499
0.347967, 0.181131
0.371185, 0.113241
0.175849, -0.024513
-0.100032, -0.084426
-0.262703, 0.011276
-0.224438, 0.201165
-0.056514, 0.338592
0.098143, 0.313440
0.150838, 0.136288
0.115174, -0.077151
0.059791, -0.196904
0.039068, -0.167107
0.067375, -0.029390
0.131771, 0.122442
0.202564, 0.211053
0.234330, 0.216290
0.186937, 0.167898
0.071729, 0.107719
-0.028313, 0.055672
-0.014845, 0.003721
0.125083, -0.062977
0.279098, -0.139718
0.296155, -0.195887
0.133350, -0.196658
-0.085693, -0.135366
-0.174783, -0.046217
-0.058766, 0.018948
0.156008, 0.033368
0.285678, 0.018929
0.239602, 0.025430
0.086433, 0.081828
-0.037262, 0.165907
-0.062530, 0.223882
-0.023648, 0.221886
0.021870, 0.177027
0.073528, 0.135430
0.169410, 0.120755
0.303556, 0.109445
0.396560, 0.060510
0.368453, -0.032752
0.230392, -0.127043
0.081000, -0.167427
0.005554, -0.137220
-0.004821, -0.065090
-0.019368, 0.013516
-0.064939, 0.089968
-0.086638, 0.169788
-0.026359, 0.234827
0.078427, 0.239139
0.110912, 0.158446
0.007171, 0.039358
-0.146723, -0.021537
-0.183701, 0.034504
-0.035944, 0.161528
0.170789, 0.243500
0.229179, 0.206294
0.064435, 0.092950
-0.177301, 0.019229
-0.269170, 0.053663
-0.131072, 0.150934
0.093195, 0.210980
0.187345, 0.196989
0.079496, 0.178576
-0.100131, 0.249539
-0.167527, 0.411325
-0.070145, 0.553818
0.082099, 0.558065
0.151298, 0.411348
0.110534, 0.214095
0.044779, 0.079174
0.037993, 0.037122
0.086958, 0.040919
0.128052, 0.043407
0.122730, 0.045234
0.091982, 0.064501
0.070922, 0.086049
0.057221, 0.071388
0.023661, 0.021792
-0.029096, 0.003288
-0.059710, 0.078726
-0.038199, 0.213856
0.005181, 0.279375
